"Visit.ID";"Square";"Species";"Count"
1601;4;"Calla brevis";4
1601;8;"Arum foetidum";3
1601;8;"Arum intermedium";4
1601;8;"Bruniera vivipara";2
1601;8;"Arum facchinii";2
1601;8;"Calla cordifolia";3
1601;8;"Arum trapezuntinum";3
1601;10;"Calla cordifolia";3
1601;10;"Arum cylindraceum";4
1601;10;"Callaion brevis";2
1601;10;"Callaion heterophylla";4
1601;10;"Arum provinciale";4
1601;12;"Callaion bispatha";3
1601;12;"Arum foetidum";3
1601;12;"Arum ponticum";2
1601;12;"Arum immaculatum";2
1601;12;"Arum zeleborii";4
1601;12;"Callaion brevis";3
1601;13;"Arum heldreichii";3
1601;13;"Callaion bispatha";2
1601;13;"Arum vulgare";3
1601;13;"Arum divaricatum";5
1601;14;"Arum provinciale";3
1601;16;"Calla cordifolia";3
1601;16;"Arum intermedium";3
1601;16;"Calla generalis";2
1601;16;"Arum alpinum";2
1601;16;"Bruniera vivipara";3
1601;17;"Bruniera vivipara";2
1601;17;"Arum divaricatum";4
1601;17;"Callaion brevis";3
1601;17;"Arum alpinum";2
1601;18;"Callaion bispatha";3
1601;19;"Calla generalis";3
1601;19;"Arum intermedium";2
1601;21;"Arum provinciale";2
1601;21;"Calla ovatifolia";2
1601;21;"Arum maculatum";2
1601;22;"Arum numidicum";4
1601;22;"Arum malyi";3
1601;22;"Callaion bispatha";3
1601;22;"Calla generalis";4
1601;22;"Arum vernale";5
1601;22;"Bruniera vivipara";7
1601;22;"Calla ovatifolia";3
1601;22;"Calla brevis";4
1601;22;"Arum trapezuntinum";2
1601;22;"Arum facchinii";4
1601;22;"Callaion heterophylla";3
1601;23;"Callaion heterophylla";2
1601;23;"Arum italicum";3
1601;23;"Arum facchinii";3
1601;23;"Callaion bispatha";5
1601;25;"Arum vernale";4
1601;25;"Arum heldreichii";4
1601;28;"Arum numidicum";3
1601;28;"Arum trapezuntinum";2
1601;28;"Arum transsilvanicum";2
1601;28;"Arum divaricatum";3
1601;29;"Arum provinciale";3
1602;3;"Callaion bispatha";3
1602;3;"Arum divaricatum";2
1602;3;"Calla cordifolia";3
1602;3;"Bruniera vivipara";2
1602;3;"Arum foetidum";4
1602;4;"Arum maculatum";4
1602;4;"Arum pyrenaeum";3
1602;4;"Arum trapezuntinum";2
1602;6;"Callaion heterophylla";5
1602;7;"Callaion palustris";3
1602;7;"Calla brevis";2
1602;7;"Arum vulgare";2
1602;9;"Arum maculatum";2
1602;9;"Calla ovatifolia";2
1602;9;"Arum malyi";3
1602;9;"Arum immaculatum";3
1602;9;"Arum majoricense";3
1602;9;"Arum provinciale";3
1602;9;"Arum pyrenaeum";5
1602;9;"Arum zeleborii";3
1602;9;"Arum divaricatum";2
1602;10;"Arum modicense";2
1602;10;"Calla palustris";4
1602;10;"Arum zeleborii";2
1602;11;"Arum transsilvanicum";2
1602;11;"Calla generalis";5
1602;11;"Arum vernale";3
1602;14;"Arum facchinii";2
1602;14;"Arum heldreichii";2
1602;14;"Arum pyrenaeum";2
1602;14;"Arum provinciale";3
1602;14;"Calla cordifolia";4
1602;14;"Arum malyi";2
1602;14;"Arum ponticum";3
1602;14;"Arum italicum";10
1602;14;"Callaion bispatha";2
1602;14;"Arum numidicum";2
1602;15;"Calla brevis";2
1602;15;"Arum numidicum";4
1602;15;"Arum maculatum";2
1602;15;"Arum trapezuntinum";2
1602;16;"Arum facchinii";4
1602;16;"Arum intermedium";3
1602;16;"Arum majoricense";2
1602;16;"Arum pyrenaeum";2
1602;17;"Arum majoricense";2
1602;17;"Arum numidicum";2
1602;17;"Arum zeleborii";3
1602;18;"Arum vulgare";2
1602;18;"Arum orientale";4
1602;18;"Arum cylindraceum";4
1602;18;"Arum heldreichii";3
1602;19;"Bruniera vivipara";2
1602;19;"Arum trapezuntinum";2
1602;19;"Calla generalis";2
1602;19;"Arum numidicum";3
1602;20;"Arum italicum";5
1602;20;"Arum alpinum";3
1602;20;"Arum ponticum";2
1602;20;"Arum vernale";3
1602;21;"Arum vulgare";2
1602;21;"Arum neglectum";2
1602;21;"Arum transsilvanicum";3
1602;22;"Callaion brevis";6
1602;22;"Arum foetidum";2
1602;22;"Arum vernale";3
1602;22;"Arum pyrenaeum";2
1602;24;"Arum maculatum";3
1602;24;"Arum modicense";5
1602;24;"Arum majoricense";4
1602;24;"Arum immaculatum";2
1602;24;"Arum malyi";2
1602;24;"Calla cordifolia";3
1602;24;"Arum pyrenaeum";4
1602;25;"Arum alpinum";5
1602;25;"Arum orientale";2
1602;25;"Arum ponticum";3
1602;25;"Callaion heterophylla";5
1602;25;"Arum pyrenaeum";4
1602;25;"Arum trapezuntinum";2
1602;26;"Arum heldreichii";2
1602;27;"Arum cylindraceum";3
1602;27;"Arum gracile";5
1602;28;"Arum malyi";3
1602;28;"Arum modicense";3
1602;28;"Calla brevis";3
1602;28;"Callaion heterophylla";4
1602;28;"Arum provinciale";3
1602;28;"Calla cordifolia";3
1602;29;"Bruniera vivipara";2
1602;29;"Callaion bispatha";4
1602;29;"Arum majoricense";4
1602;29;"Arum divaricatum";2
1602;29;"Arum intermedium";3
1602;29;"Callaion palustris";4
1603;1;"Arum intermedium";3
1603;1;"Arum trapezuntinum";2
1603;1;"Arum gracile";6
1603;1;"Calla cordifolia";3
1603;2;"Arum transsilvanicum";3
1603;2;"Callaion heterophylla";2
1603;2;"Arum alpinum";3
1603;2;"Arum ponticum";4
1603;2;"Arum vulgare";2
1603;3;"Arum modicense";3
1603;3;"Arum facchinii";2
1603;3;"Arum foetidum";3
1603;3;"Arum majoricense";4
1603;3;"Arum gracile";3
1603;3;"Arum alpinum";5
1603;5;"Arum intermedium";7
1603;5;"Calla brevis";4
1603;5;"Arum ponticum";2
1603;5;"Callaion heterophylla";5
1603;5;"Arum provinciale";2
1603;6;"Arum heldreichii";2
1603;6;"Callaion heterophylla";5
1603;6;"Calla brevis";2
1603;6;"Calla palustris";3
1603;11;"Arum gracile";3
1603;12;"Callaion brevis";2
1603;12;"Callaion heterophylla";2
1603;12;"Arum malyi";2
1603;12;"Arum italicum";5
1603;12;"Arum maculatum";3
1603;12;"Arum vulgare";2
1603;12;"Arum transsilvanicum";4
1603;12;"Arum neglectum";3
1603;12;"Arum modicense";4
1603;12;"Bruniera vivipara";2
1603;12;"Arum gracile";4
1603;15;"Arum trapezuntinum";2
1603;15;"Arum transsilvanicum";3
1603;16;"Arum facchinii";3
1603;16;"Calla palustris";2
1603;16;"Calla brevis";3
1603;16;"Arum ponticum";4
1603;16;"Arum heldreichii";3
1603;16;"Arum majoricense";2
1603;17;"Arum majoricense";2
1603;17;"Arum numidicum";5
1603;17;"Arum facchinii";3
1603;17;"Calla ovatifolia";3
1603;17;"Arum gracile";4
1603;17;"Arum pyrenaeum";3
1603;17;"Arum alpinum";3
1603;17;"Arum modicense";3
1603;18;"Callaion bispatha";2
1603;18;"Arum foetidum";4
1603;18;"Arum zeleborii";2
1603;18;"Arum facchinii";2
1603;18;"Arum immaculatum";2
1603;18;"Arum pyrenaeum";2
1603;20;"Arum facchinii";4
1603;20;"Callaion heterophylla";2
1603;20;"Arum foetidum";2
1603;20;"Arum transsilvanicum";2
1603;20;"Arum italicum";2
1603;20;"Calla palustris";2
1603;22;"Arum zeleborii";2
1603;22;"Arum modicense";2
1603;22;"Arum neglectum";4
1603;22;"Arum intermedium";5
1603;24;"Arum gracile";2
1603;24;"Arum alpinum";2
1603;24;"Arum neglectum";3
1603;24;"Calla ovatifolia";4
1603;25;"Calla generalis";4
1603;25;"Arum provinciale";2
1603;26;"Arum heldreichii";7
1603;26;"Arum cylindraceum";3
1603;26;"Callaion heterophylla";2
1603;26;"Arum immaculatum";3
1603;27;"Arum facchinii";6
1603;27;"Arum modicense";4
1603;27;"Arum gracile";2
1603;27;"Arum orientale";2
1603;27;"Arum pyrenaeum";2
1603;27;"Arum trapezuntinum";5
1603;28;"Arum alpinum";2
1603;28;"Arum foetidum";2
1603;28;"Callaion bispatha";4
1603;28;"Arum neglectum";3
1603;28;"Arum transsilvanicum";3
1603;29;"Arum intermedium";2
1701;2;"Arum facchinii";2
1701;2;"Arum foetidum";3
1701;2;"Arum vernale";5
1701;2;"Arum intermedium";2
1701;2;"Arum gracile";2
1701;2;"Arum zeleborii";3
1701;2;"Arum malyi";3
1701;3;"Arum facchinii";5
1701;3;"Calla generalis";2
1701;3;"Arum immaculatum";4
1701;3;"Arum intermedium";3
1701;3;"Arum orientale";2
1701;3;"Calla palustris";4
1701;3;"Arum transsilvanicum";3
1701;3;"Arum malyi";6
1701;3;"Arum trapezuntinum";2
1701;3;"Arum modicense";3
1701;4;"Callaion brevis";3
1701;4;"Arum trapezuntinum";3
1701;4;"Bruniera vivipara";3
1701;4;"Callaion bispatha";3
1701;4;"Calla cordifolia";3
1701;5;"Arum italicum";3
1701;5;"Callaion brevis";2
1701;6;"Arum alpinum";3
1701;6;"Arum vernale";4
1701;7;"Arum trapezuntinum";2
1701;7;"Callaion palustris";3
1701;9;"Bruniera vivipara";4
1701;9;"Calla brevis";3
1701;9;"Arum neglectum";2
1701;9;"Arum immaculatum";8
1701;9;"Arum intermedium";2
1701;9;"Calla ovatifolia";3
1701;9;"Callaion palustris";4
1701;9;"Arum alpinum";2
1701;10;"Arum cylindraceum";3
1701;10;"Arum zeleborii";3
1701;13;"Arum italicum";3
1701;13;"Calla cordifolia";3
1701;13;"Arum ponticum";3
1701;13;"Callaion palustris";2
1701;13;"Arum heldreichii";3
1701;13;"Arum orientale";5
1701;13;"Arum foetidum";2
1701;13;"Arum zeleborii";2
1701;13;"Arum malyi";7
1701;15;"Calla brevis";3
1701;15;"Arum vulgare";8
1701;15;"Arum ponticum";5
1701;15;"Arum intermedium";4
1701;15;"Arum provinciale";2
1701;15;"Arum divaricatum";2
1701;17;"Callaion brevis";3
1701;17;"Arum neglectum";3
1701;18;"Calla ovatifolia";3
1701;20;"Bruniera vivipara";2
1701;21;"Arum intermedium";2
1701;21;"Arum immaculatum";3
1701;21;"Arum heldreichii";3
1701;21;"Calla palustris";3
1701;21;"Arum transsilvanicum";2
1701;21;"Calla brevis";4
1701;21;"Arum trapezuntinum";4
1701;21;"Arum numidicum";2
1701;21;"Calla generalis";2
1701;23;"Arum immaculatum";2
1701;23;"Calla ovatifolia";5
1701;23;"Arum provinciale";2
1701;23;"Callaion heterophylla";4
1701;23;"Arum heldreichii";4
1701;23;"Callaion palustris";2
1701;23;"Arum divaricatum";2
1701;23;"Arum facchinii";2
1701;23;"Callaion bispatha";3
1701;26;"Calla ovatifolia";3
1701;26;"Arum heldreichii";4
1701;26;"Callaion palustris";2
1701;26;"Arum zeleborii";2
1701;26;"Calla cordifolia";2
1701;26;"Arum maculatum";2
1701;26;"Callaion heterophylla";4
1701;28;"Arum pyrenaeum";3
1701;28;"Calla brevis";2
1701;28;"Arum vulgare";3
1701;28;"Calla generalis";2
1701;28;"Calla palustris";2
1701;29;"Callaion palustris";4
1701;29;"Arum numidicum";2
1701;30;"Calla brevis";3
1701;30;"Callaion brevis";3
1701;30;"Arum malyi";3
1702;3;"Arum divaricatum";3
1702;3;"Calla cordifolia";2
1702;3;"Arum malyi";3
1702;3;"Arum orientale";3
1702;4;"Callaion heterophylla";3
1702;4;"Arum gracile";2
1702;4;"Arum neglectum";5
1702;4;"Arum trapezuntinum";2
1702;4;"Arum alpinum";2
1702;4;"Callaion palustris";3
1702;4;"Calla brevis";4
1702;4;"Calla cordifolia";2
1702;4;"Arum transsilvanicum";4
1702;5;"Arum neglectum";3
1702;7;"Callaion heterophylla";2
1702;7;"Arum malyi";5
1702;7;"Calla cordifolia";2
1702;7;"Arum intermedium";4
1702;7;"Arum alpinum";4
1702;7;"Arum facchinii";3
1702;7;"Callaion bispatha";2
1702;8;"Callaion palustris";6
1702;8;"Bruniera vivipara";8
1702;8;"Arum cylindraceum";2
1702;8;"Arum italicum";3
1702;8;"Arum pyrenaeum";3
1702;8;"Arum trapezuntinum";3
1702;8;"Arum ponticum";3
1702;8;"Callaion heterophylla";2
1702;9;"Bruniera vivipara";2
1702;9;"Arum trapezuntinum";2
1702;10;"Arum italicum";9
1702;10;"Arum modicense";3
1702;10;"Arum heldreichii";3
1702;10;"Arum neglectum";2
1702;10;"Arum provinciale";2
1702;10;"Calla cordifolia";3
1702;10;"Arum orientale";2
1702;10;"Callaion palustris";3
1702;11;"Arum heldreichii";3
1702;11;"Arum foetidum";3
1702;11;"Callaion brevis";3
1702;11;"Arum facchinii";3
1702;12;"Calla palustris";2
1702;12;"Arum cylindraceum";2
1702;12;"Arum transsilvanicum";3
1702;13;"Arum provinciale";2
1702;14;"Arum facchinii";3
1702;14;"Arum modicense";2
1702;14;"Arum divaricatum";3
1702;14;"Arum cylindraceum";3
1702;14;"Arum foetidum";3
1702;14;"Arum immaculatum";2
1702;15;"Arum intermedium";2
1702;15;"Arum gracile";3
1702;15;"Calla palustris";3
1702;15;"Arum italicum";3
1702;15;"Arum vulgare";7
1702;15;"Arum majoricense";3
1702;16;"Arum italicum";2
1702;16;"Calla generalis";3
1702;16;"Arum cylindraceum";4
1702;19;"Arum provinciale";4
1702;19;"Arum pyrenaeum";2
1702;19;"Callaion brevis";2
1702;19;"Calla palustris";2
1702;19;"Arum foetidum";3
1702;21;"Arum heldreichii";3
1702;21;"Callaion bispatha";2
1702;21;"Arum maculatum";2
1702;22;"Arum maculatum";4
1702;22;"Arum alpinum";3
1702;22;"Arum heldreichii";3
1702;23;"Arum divaricatum";2
1702;23;"Arum maculatum";2
1702;23;"Arum ponticum";2
1702;23;"Arum majoricense";3
1702;24;"Arum majoricense";2
1702;24;"Calla brevis";2
1702;24;"Arum numidicum";2
1702;24;"Arum italicum";4
1702;25;"Arum ponticum";3
1702;25;"Arum zeleborii";3
1702;26;"Arum zeleborii";3
1702;26;"Arum alpinum";3
1702;26;"Calla cordifolia";3
1702;26;"Callaion heterophylla";4
1702;26;"Callaion brevis";3
1702;27;"Arum provinciale";2
1702;27;"Calla ovatifolia";6
1702;27;"Arum maculatum";7
1702;27;"Arum alpinum";2
1702;28;"Arum transsilvanicum";3
1702;28;"Calla brevis";3
1702;28;"Calla generalis";2
1702;28;"Arum heldreichii";3
1702;28;"Arum vulgare";3
1703;2;"Arum ponticum";5
1703;2;"Arum vernale";2
1703;2;"Arum italicum";3
1703;2;"Callaion bispatha";2
1703;2;"Calla cordifolia";4
1703;2;"Arum pyrenaeum";3
1703;4;"Arum intermedium";4
1703;4;"Bruniera vivipara";2
1703;4;"Calla generalis";2
1703;4;"Calla cordifolia";3
1703;4;"Arum orientale";3
1703;4;"Arum alpinum";3
1703;5;"Callaion brevis";3
1703;5;"Arum orientale";3
1703;5;"Arum vernale";5
1703;6;"Arum gracile";3
1703;6;"Calla brevis";5
1703;6;"Arum vernale";4
1703;6;"Arum cylindraceum";3
1703;6;"Arum italicum";2
1703;6;"Arum divaricatum";4
1703;6;"Arum zeleborii";2
1703;6;"Calla palustris";2
1703;6;"Arum provinciale";2
1703;6;"Arum foetidum";2
1703;6;"Arum heldreichii";3
1703;7;"Arum foetidum";4
1703;7;"Callaion bispatha";2
1703;7;"Arum neglectum";3
1703;7;"Calla brevis";2
1703;7;"Arum vernale";3
1703;7;"Arum ponticum";2
1703;7;"Arum pyrenaeum";4
1703;8;"Arum heldreichii";2
1703;8;"Arum ponticum";3
1703;9;"Arum modicense";4
1703;9;"Arum foetidum";2
1703;9;"Callaion bispatha";2
1703;9;"Arum vulgare";3
1703;9;"Arum neglectum";2
1703;9;"Arum immaculatum";3
1703;9;"Calla generalis";4
1703;9;"Callaion brevis";2
1703;10;"Arum divaricatum";2
1703;10;"Arum neglectum";2
1703;10;"Arum alpinum";3
1703;10;"Calla cordifolia";3
1703;10;"Arum foetidum";2
1703;11;"Callaion palustris";2
1703;11;"Callaion bispatha";5
1703;11;"Arum foetidum";2
1703;11;"Arum cylindraceum";3
1703;11;"Arum zeleborii";3
1703;11;"Arum orientale";3
1703;11;"Calla brevis";4
1703;11;"Callaion brevis";11
1703;11;"Arum numidicum";3
1703;11;"Calla palustris";3
1703;12;"Arum modicense";2
1703;12;"Arum pyrenaeum";4
1703;12;"Arum heldreichii";2
1703;12;"Arum vernale";2
1703;12;"Callaion heterophylla";2
1703;14;"Arum gracile";2
1703;15;"Arum pyrenaeum";3
1703;15;"Arum foetidum";2
1703;16;"Arum gracile";2
1703;16;"Calla brevis";3
1703;16;"Arum cylindraceum";2
1703;17;"Arum immaculatum";2
1703;17;"Callaion brevis";5
1703;17;"Calla brevis";4
1703;19;"Arum heldreichii";6
1703;19;"Arum intermedium";3
1703;20;"Calla cordifolia";2
1703;20;"Arum vulgare";2
1703;21;"Arum vulgare";4
1703;21;"Arum orientale";3
1703;21;"Arum heldreichii";3
1703;21;"Arum transsilvanicum";3
1703;22;"Callaion heterophylla";3
1703;22;"Arum facchinii";5
1703;22;"Arum numidicum";2
1703;23;"Arum vulgare";2
1703;23;"Arum majoricense";2
1703;24;"Arum malyi";2
1703;24;"Arum foetidum";5
1703;24;"Arum orientale";4
1703;24;"Arum heldreichii";2
1703;25;"Callaion palustris";2
1703;26;"Bruniera vivipara";4
1703;26;"Arum numidicum";2
1703;26;"Callaion brevis";2
1703;26;"Callaion bispatha";4
1703;27;"Arum cylindraceum";4
1703;27;"Arum neglectum";2
1703;27;"Arum orientale";5
1703;27;"Arum zeleborii";2
1703;27;"Arum vulgare";3
1703;27;"Arum majoricense";3
1703;27;"Bruniera vivipara";2
1703;27;"Arum foetidum";3
1703;28;"Arum numidicum";3
1703;28;"Calla ovatifolia";2
1703;28;"Arum pyrenaeum";5
1703;28;"Arum provinciale";3
1703;28;"Arum orientale";3
1703;28;"Arum trapezuntinum";3
1703;28;"Arum ponticum";6
1703;28;"Arum neglectum";2
1703;28;"Calla brevis";2
1703;28;"Callaion brevis";2
1703;28;"Arum zeleborii";3
1703;28;"Callaion bispatha";3
1703;28;"Arum maculatum";3
1703;28;"Arum vulgare";2
1703;28;"Calla generalis";3
1703;30;"Arum neglectum";3
1703;30;"Arum divaricatum";3
1703;30;"Arum vulgare";3
1703;30;"Arum vernale";3
1703;30;"Callaion heterophylla";2
1703;30;"Arum intermedium";2
1801;1;"Arum intermedium";3
1801;2;"Arum heldreichii";2
1801;2;"Arum foetidum";3
1801;2;"Calla generalis";4
1801;2;"Arum orientale";2
1801;2;"Arum italicum";3
1801;2;"Calla palustris";3
1801;2;"Arum zeleborii";2
1801;3;"Arum heldreichii";9
1801;3;"Arum italicum";2
1801;3;"Arum modicense";2
1801;3;"Arum ponticum";7
1801;4;"Arum modicense";3
1801;4;"Arum majoricense";2
1801;4;"Arum gracile";3
1801;4;"Arum maculatum";3
1801;4;"Arum divaricatum";2
1801;4;"Arum italicum";2
1801;4;"Arum provinciale";3
1801;4;"Callaion palustris";2
1801;4;"Arum pyrenaeum";2
1801;4;"Calla brevis";2
1801;4;"Arum trapezuntinum";2
1801;4;"Calla ovatifolia";3
1801;6;"Arum orientale";2
1801;6;"Arum transsilvanicum";2
1801;6;"Arum neglectum";3
1801;6;"Arum modicense";2
1801;7;"Callaion heterophylla";3
1801;7;"Arum vulgare";3
1801;7;"Calla ovatifolia";3
1801;7;"Arum cylindraceum";4
1801;7;"Arum heldreichii";3
1801;7;"Bruniera vivipara";3
1801;7;"Arum provinciale";4
1801;7;"Arum transsilvanicum";3
1801;7;"Arum italicum";2
1801;8;"Arum zeleborii";2
1801;8;"Arum pyrenaeum";2
1801;8;"Arum vernale";2
1801;8;"Arum modicense";4
1801;8;"Bruniera vivipara";3
1801;8;"Arum facchinii";3
1801;8;"Arum transsilvanicum";8
1801;8;"Arum majoricense";5
1801;8;"Arum maculatum";2
1801;9;"Arum vernale";3
1801;9;"Arum numidicum";3
1801;9;"Arum zeleborii";3
1801;9;"Arum gracile";2
1801;9;"Arum immaculatum";2
1801;10;"Arum pyrenaeum";10
1801;10;"Callaion bispatha";2
1801;10;"Callaion brevis";5
1801;10;"Arum majoricense";3
1801;10;"Bruniera vivipara";3
1801;11;"Arum orientale";4
1801;11;"Callaion heterophylla";5
1801;11;"Arum alpinum";2
1801;11;"Arum gracile";2
1801;15;"Arum orientale";3
1801;15;"Arum ponticum";4
1801;15;"Arum heldreichii";3
1801;15;"Arum alpinum";2
1801;15;"Arum neglectum";3
1801;15;"Calla brevis";3
1801;15;"Arum numidicum";3
1801;15;"Arum majoricense";2
1801;15;"Arum pyrenaeum";3
1801;15;"Callaion bispatha";2
1801;17;"Arum facchinii";3
1801;17;"Arum pyrenaeum";4
1801;17;"Arum malyi";3
1801;17;"Arum alpinum";4
1801;18;"Calla cordifolia";2
1801;20;"Arum malyi";2
1801;20;"Arum orientale";2
1801;20;"Arum provinciale";6
1801;22;"Arum gracile";2
1801;22;"Arum heldreichii";6
1801;22;"Calla brevis";4
1801;22;"Callaion brevis";4
1801;24;"Arum foetidum";3
1801;24;"Bruniera vivipara";3
1801;24;"Arum facchinii";3
1801;24;"Calla ovatifolia";2
1801;25;"Arum maculatum";3
1801;25;"Calla generalis";9
1801;25;"Arum divaricatum";4
1801;25;"Arum orientale";2
1801;26;"Arum orientale";4
1801;26;"Arum transsilvanicum";2
1801;26;"Calla generalis";2
1801;26;"Arum numidicum";3
1801;26;"Arum intermedium";2
1801;26;"Arum pyrenaeum";3
1801;26;"Calla palustris";3
1801;26;"Arum italicum";2
1801;26;"Callaion heterophylla";3
1801;26;"Arum heldreichii";2
1801;26;"Arum vulgare";2
1801;26;"Arum provinciale";3
1801;26;"Arum immaculatum";3
1801;27;"Arum majoricense";2
1801;27;"Callaion heterophylla";3
1801;27;"Arum transsilvanicum";2
1801;28;"Arum intermedium";4
1801;28;"Arum ponticum";2
1801;28;"Arum majoricense";3
1801;28;"Arum neglectum";2
1801;28;"Arum vernale";2
1801;28;"Arum orientale";4
1801;28;"Arum transsilvanicum";2
1801;28;"Calla cordifolia";4
1801;28;"Calla generalis";5
1801;28;"Arum vulgare";3
1801;28;"Callaion palustris";2
1801;29;"Callaion palustris";3
1801;29;"Calla brevis";3
1801;29;"Callaion bispatha";5
1801;29;"Bruniera vivipara";3
1801;29;"Arum foetidum";4
1801;29;"Calla cordifolia";2
1801;29;"Arum ponticum";2
1801;29;"Arum transsilvanicum";3
1801;29;"Arum vernale";3
1801;29;"Arum provinciale";3
1801;29;"Arum italicum";5
1801;29;"Arum majoricense";5
1802;3;"Arum foetidum";3
1802;4;"Arum provinciale";3
1802;4;"Arum malyi";2
1802;4;"Arum majoricense";3
1802;4;"Arum ponticum";2
1802;4;"Arum maculatum";2
1802;4;"Arum heldreichii";3
1802;6;"Arum malyi";1
1802;6;"Calla palustris";3
1802;6;"Arum transsilvanicum";3
1802;6;"Arum orientale";4
1802;8;"Arum gracile";2
1802;9;"Arum orientale";2
1802;9;"Arum numidicum";2
1802;9;"Callaion brevis";4
1802;9;"Arum facchinii";2
1802;10;"Arum intermedium";3
1802;10;"Calla generalis";16
1802;12;"Arum modicense";3
1802;12;"Arum orientale";2
1802;12;"Arum immaculatum";3
1802;12;"Arum neglectum";2
1802;12;"Arum pyrenaeum";2
1802;12;"Bruniera vivipara";4
1802;13;"Arum heldreichii";2
1802;13;"Arum pyrenaeum";2
1802;13;"Arum intermedium";6
1802;13;"Calla palustris";2
1802;13;"Arum ponticum";3
1802;13;"Arum zeleborii";3
1802;13;"Arum neglectum";3
1802;13;"Bruniera vivipara";3
1802;16;"Arum modicense";2
1802;16;"Calla cordifolia";3
1802;16;"Arum trapezuntinum";2
1802;16;"Arum neglectum";4
1802;17;"Arum vernale";2
1802;17;"Arum heldreichii";3
1802;17;"Bruniera vivipara";2
1802;17;"Arum italicum";3
1802;17;"Calla generalis";3
1802;17;"Callaion bispatha";3
1802;17;"Arum divaricatum";3
1802;20;"Arum foetidum";2
1802;20;"Arum vulgare";5
1802;20;"Arum heldreichii";3
1802;20;"Callaion brevis";2
1802;21;"Arum alpinum";2
1802;21;"Arum majoricense";2
1802;21;"Calla palustris";2
1802;21;"Arum immaculatum";2
1802;22;"Callaion brevis";2
1802;22;"Bruniera vivipara";4
1802;22;"Arum neglectum";4
1802;22;"Arum modicense";2
1802;24;"Arum vernale";2
1802;24;"Callaion heterophylla";2
1802;24;"Arum immaculatum";2
1802;24;"Arum maculatum";2
1802;24;"Arum majoricense";2
1802;24;"Arum pyrenaeum";3
1802;25;"Arum vulgare";4
1802;25;"Arum foetidum";2
1802;25;"Arum cylindraceum";4
1802;25;"Arum orientale";2
1802;25;"Callaion heterophylla";3
1802;25;"Arum majoricense";3
1802;25;"Arum maculatum";3
1802;25;"Arum immaculatum";2
1802;26;"Arum alpinum";2
1802;26;"Arum numidicum";4
1802;26;"Arum divaricatum";3
1802;26;"Arum maculatum";2
1802;26;"Arum transsilvanicum";3
1802;27;"Arum trapezuntinum";3
1802;27;"Arum neglectum";10
1802;27;"Arum maculatum";2
1802;27;"Arum immaculatum";3
1802;27;"Arum numidicum";2
1802;27;"Arum alpinum";2
1802;27;"Arum pyrenaeum";3
1802;28;"Arum neglectum";3
1802;28;"Bruniera vivipara";3
1802;28;"Arum vernale";2
1802;28;"Callaion bispatha";3
1802;29;"Arum facchinii";3
1802;29;"Calla cordifolia";3
1802;29;"Arum numidicum";3
1802;29;"Arum modicense";2
1802;29;"Callaion brevis";2
1802;29;"Arum pyrenaeum";2
1802;29;"Calla palustris";3
1802;29;"Arum trapezuntinum";3
1802;29;"Arum maculatum";2
1802;29;"Arum intermedium";3
1803;1;"Arum numidicum";2
1803;1;"Arum ponticum";3
1803;1;"Arum neglectum";2
1803;1;"Calla palustris";4
1803;1;"Arum heldreichii";3
1803;1;"Arum facchinii";2
1803;2;"Calla cordifolia";4
1803;2;"Arum immaculatum";3
1803;2;"Bruniera vivipara";5
1803;2;"Calla palustris";3
1803;2;"Arum heldreichii";3
1803;2;"Calla generalis";3
1803;2;"Callaion bispatha";4
1803;2;"Arum facchinii";3
1803;5;"Arum modicense";3
1803;5;"Callaion bispatha";3
1803;5;"Arum vernale";3
1803;5;"Arum intermedium";3
1803;5;"Arum malyi";3
1803;5;"Arum foetidum";3
1803;6;"Calla generalis";4
1803;6;"Arum gracile";2
1803;6;"Arum trapezuntinum";3
1803;6;"Arum provinciale";3
1803;6;"Callaion brevis";2
1803;6;"Arum majoricense";3
1803;6;"Arum ponticum";3
1803;6;"Arum vernale";3
1803;6;"Arum immaculatum";2
1803;6;"Arum italicum";3
1803;6;"Arum intermedium";3
1803;6;"Arum alpinum";2
1803;6;"Calla palustris";4
1803;6;"Arum malyi";2
1803;6;"Callaion heterophylla";4
1803;8;"Arum zeleborii";3
1803;8;"Arum italicum";2
1803;8;"Bruniera vivipara";4
1803;8;"Arum orientale";4
1803;8;"Calla brevis";4
1803;8;"Arum ponticum";4
1803;8;"Arum transsilvanicum";2
1803;8;"Arum majoricense";3
1803;11;"Arum intermedium";3
1803;12;"Arum modicense";2
1803;12;"Arum vernale";4
1803;14;"Arum vernale";3
1803;14;"Arum cylindraceum";2
1803;14;"Calla brevis";3
1803;14;"Arum numidicum";3
1803;14;"Calla ovatifolia";2
1803;14;"Arum pyrenaeum";7
1803;16;"Arum immaculatum";4
1803;16;"Arum maculatum";3
1803;16;"Arum divaricatum";3
1803;16;"Arum numidicum";2
1803;16;"Arum vulgare";3
1803;16;"Arum italicum";3
1803;16;"Arum vernale";3
1803;17;"Arum vulgare";3
1803;17;"Callaion bispatha";3
1803;17;"Arum pyrenaeum";3
1803;17;"Arum orientale";3
1803;18;"Callaion heterophylla";3
1803;18;"Arum transsilvanicum";4
1803;18;"Arum malyi";4
1803;18;"Calla brevis";3
1803;20;"Arum maculatum";2
1803;20;"Arum majoricense";3
1803;20;"Arum divaricatum";4
